Sr.No,Name,Price,URL
12,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","1,800",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njc4Mjg3MjIyNDA5NTk4OjE2OTI3MTEyNzA6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_284_sspa%3Fkeywords%3Dbags%26qid%3D1692711270%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
13,Wooum Sling Cross Body Bag/One Side Bag/Shoulder Bag/Office Business Messenger Bag/Money Bag for Men and Women - Water Resisitance ,"3,990",https://www.amazon.in/Wooum-Resisitance-Shoulder-Business-Messenger/dp/B0993Q72WD/ref=sr_1_285?keywords=bags&qid=1692711270&sr=8-285
14,"POLESTAR Dynamic 25 L Bag for College, School, Office, Casual Backpack with 15.6"" Laptop Compartment, Unisex, Stylish & Durable, 1 year warranty ","2,400",https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XTTRQ7R/ref=sr_1_286?keywords=bags&qid=1692711270&sr=8-286
15,Kore Regular Gym Bag ,328,https://www.amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_287?keywords=bags&qid=1692711270&sr=8-287
16,"Arctic Hunter Hard-Top 15.6"" Laptop Bag 21L (Model Secure) Anti-Theft Built-in Combination Lock, Waterproof for Office, College, Men, Women ",749,https://www.amazon.in/Secure-Combination-Waterproof-College-Walkent/dp/B09T71WXSF/ref=sr_1_288?keywords=bags&qid=1692711270&sr=8-288
17,"HARISSONS Speckle 36L Laptop Backpack for Men & Women | Ideal School Bag with Easy Access Pockets & Handy Pouch | Water Repellent 15.6"" Office Backpack with a Detailed Organizer ",59,https://www.amazon.in/Harissons-Speckle-Polyester-Laptop-Backpacks/dp/B08LBLKYRY/ref=sr_1_289?keywords=bags&qid=1692711270&sr=8-289
18,Tommy Hilfiger Connor Laptop Backpack ,"3,990",https://www.amazon.in/Hilfiger-Connor-Backpack-TH-CONNORLAP07/dp/B07N99SXB1/ref=sr_1_290?keywords=bags&qid=1692711270&sr=8-290
19,"Arctic Hunter Backpack for Men Stylish 15.6-inch Laptop Bag with Separate Laptop Pocket and Anti-theft Water-resistant Pocket PU Coating YKK Zipper Multiple Compartments Laptop Backpack for Business College and Daily Use,Black ","2,174",https://www.amazon.in/Backpack-Charging-Business-Water-resistant-Anti-theft/dp/B0B6FRHV7C/ref=sr_1_291?keywords=bags&qid=1692711270&sr=8-291
20,WILDHORN 38L Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop ,"2,099",https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Bookbags/dp/B09QQLML4X/ref=sr_1_292?keywords=bags&qid=1692711270&sr=8-292
21,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","3,419",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2Njc4Mjg3MjIyNDA5NTk4OjE2OTI3MTEyNzA6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_293_sspa%3Fkeywords%3Dbags%26qid%3D1692711270%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
