Sr.No,Name,Price,URL
1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments ","2,009.",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY3MTE2Mjc1NjQ1OTg6MTY5MjcxMDgyMDpzcF9hdGZfbmV4dDozMDAwMTIzMzk0MzI4MzI6OjA6Og&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Dbags%26qid%3D1692710820%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
2,"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women55L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack ","3,219.",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY3MTE2Mjc1NjQ1OTg6MTY5MjcxMDgyMDpzcF9hdGZfbmV4dDoyMDA3OTU0MzI0ODA5ODo6MDo6&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_34_sspa%3Fkeywords%3Dbags%26qid%3D1692710820%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
3,Safari Compact Size 15 Ltrs Casual Backpack For Unisex Adult - Sea Blue ,"2,699",https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_35?keywords=bags&qid=1692710820&sr=8-35
4,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags ","3,999",https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_36?keywords=bags&qid=1692710820&sr=8-36
5,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black) ,329,https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_37?keywords=bags&qid=1692710820&sr=8-37
6,ADISA 32L large laptop backpack office bag college travel back pack with rain cover ,599,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_38?keywords=bags&qid=1692710820&sr=8-38
7,Arctic Fox 15 Liters Draw String Bag Lavender Backpack ,429,https://www.amazon.in/Arctic-Fox-Liters-String-Backpack/dp/B08L6Q9V1H/ref=sr_1_39?keywords=bags&qid=1692710820&sr=8-39
8,"Zebronics TechshieldA1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Light Grey) ",599,https://www.amazon.in/Zebronics-TechshieldA1-Compartment-15-6-inch-Polyester/dp/B0C6QV9GCY/ref=sr_1_40?keywords=bags&qid=1692710820&sr=8-40
9,"Safari Crew Overnighter Backpack, 40 Ltr Water Resistant Travel Laptop Bag, Black Polyester Backpack for Men and Women, Spacious Shoulder Bag for Travelling and Camping ",209,https://www.amazon.in/Safari-Overnighter-Resistant-Polyester-Travelling/dp/B097JK3X9D/ref=sr_1_41?keywords=bags&qid=1692710820&sr=8-41
10,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls ",599,https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTC876Z/ref=sr_1_42?keywords=bags&qid=1692710820&sr=8-42
11,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty ","1,709",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY3MTE2Mjc1NjQ1OTg6MTY5MjcxMDgyMDpzcF9tdGY6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_43_sspa%3Fkeywords%3Dbags%26qid%3D1692710820%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
12,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets ,670,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY3MTE2Mjc1NjQ1OTg6MTY5MjcxMDgyMDpzcF9tdGY6MjAwOTM3MDc4MDg3OTg6OjA6Og&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB0BLVQ9NTD%2Fref%3Dsr_1_44_sspa%3Fkeywords%3Dbags%26qid%3D1692710820%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
13,motherly Stylish Babies Diaper Bags for Mothers - Economical Version (Grey and Pink) ,"2,400",https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_45?keywords=bags&qid=1692710820&sr=8-45
14,Nelle Harper Women's Handbag ,699,https://www.amazon.in/Nelle-Harper-Womens-Sling-Green/dp/B07JGQM7DC/ref=sr_1_46?keywords=bags&qid=1692710820&sr=8-46
15,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Black) ,"1,799",https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Black/dp/B0BRKFXT9Z/ref=sr_1_47?keywords=bags&qid=1692710820&sr=8-47
