Sr.No,Name,Price,URL
1,"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments ","2,009.",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDc4NDg4MTMwNDY1OTg6MTY5MjcxMDk4NDpzcF9hdGZfbmV4dDozMDAwMTIzMzk0MzI4MzI6OjA6Og&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dbags%26qid%3D1692710984%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
2,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students ,"3,219.",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDc4NDg4MTMwNDY1OTg6MTY5MjcxMDk4NDpzcF9hdGZfbmV4dDoyMDE1Mzk2MjQyMTQ5ODo6MDo6&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dbags%26qid%3D1692710984%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
3,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Aqua/Green) ","2,699",https://www.amazon.in/Nivia-Pulse-Junior-Bag-Aqua-Green/dp/B08D7QNYZX/ref=sr_1_115?keywords=bags&qid=1692710984&sr=8-115
4,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs ,"3,499",https://www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=sr_1_116?keywords=bags&qid=1692710984&sr=8-116
5,INOVERA (LABEL) Women Handbags Shoulder Hobo Bag Purse With Long Strap ,294,https://www.amazon.in/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_117?keywords=bags&qid=1692710984&sr=8-117
6,MI Business Casual 21L Water Resistant Laptop Backpack ,499,https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_118?keywords=bags&qid=1692710984&sr=8-118
7,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Navy Blue) ,"1,299",https://www.amazon.in/NIVIA-Polyester-Shoulder-Compartment-Accessories/dp/B07NJGW3WX/ref=sr_1_119?keywords=bags&qid=1692710984&sr=8-119
8,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office ,999,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_120?keywords=bags&qid=1692710984&sr=8-120
9,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men ,"1,497",https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_121?keywords=bags&qid=1692710984&sr=8-121
10,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk) ",523,https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_122?keywords=bags&qid=1692710984&sr=8-122
