Sr.No,Name,Price,URL
1,"WALKENT Premium, Stylish & Semi-Hard Shell 15.6"" Laptop Bag | Anti-Theft Pocket | Waterproof Fabric & Zipper | Side Bottle Pocket | Office & College | For Men & Women ","2,009.",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA2MTY5MTE5Njg1OTg6MTY5MjcxMTIyNjpzcF9hdGZfbmV4dDozMDAwMzU3MDU0NDM4MzI6OjA6Og&url=%2FWALKENT-Premium-Semi-Hard-Anti-Theft-Waterproof%2Fdp%2FB0CFJT6P1R%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dbags%26qid%3D1692711226%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
2,"Arctic Hunter Hard-Top 15.6"" Laptop Bag 21L (Model Secure) Anti-Theft Built-in Combination Lock, Waterproof for Office, College, Men, Women ","3,219.",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDA2MTY5MTE5Njg1OTg6MTY5MjcxMTIyNjpzcF9hdGZfbmV4dDoyMDE1MzAzODc4OTE5ODo6MDo6&url=%2FSecure-Combination-Waterproof-College-Walkent%2Fdp%2FB09T71WXSF%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dbags%26qid%3D1692711226%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
3,BEAUTY GIRLS BY HOTSHOT || Platinum Series || Limited Edition ||Bag for Girls and Women Waterproof School Bag ,"3,290",https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT-Platinum-Waterproof/dp/B09JZPN4DW/ref=sr_1_243?keywords=bags&qid=1692711226&sr=8-243
4,"Ant Esports Knight Cobra 20, Large 38L Stylish unisex backpack with Earphone/Headphone Port, with rain protection cover and reflective strip, fits upto 17"" Laptop - Gun Black ","3,990",https://www.amazon.in/Ant-Esports-Knight-protection-reflective/dp/B0BZ4TQZC4/ref=sr_1_244?keywords=bags&qid=1692711226&sr=8-244
5,Aristocrat 45 Ltrs Black Rucksack ,469,https://www.amazon.in/Aristocrat-Ltrs-Black-Rucksack-Duro/dp/B07VB76WL9/ref=sr_1_245?keywords=bags&qid=1692711226&sr=8-245
6,AirCase C40 Laptop Backpack Rucksacks Messenger Ba ,511,https://www.amazon.in/AirCase-C40-Backpack-Rucksacks-Messenger/dp/B07Y8CH69Y/ref=sr_1_246?keywords=bags&qid=1692711226&sr=8-246
7,Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan) ,"1,681",https://www.amazon.in/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W/ref=sr_1_247?keywords=bags&qid=1692711226&sr=8-247
8,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black) ,999,https://www.amazon.in/Waterproof-Backpack-College-Business-Dimensions/dp/B0BW95MXRJ/ref=sr_1_248?keywords=bags&qid=1692711226&sr=8-248
9,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags ,"1,019",https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_249?keywords=bags&qid=1692711226&sr=8-249
10,Tommy Hilfiger Elegant Unisex Polyester 15 Inch Laptop Backpack Red+White+Blue ,486,https://www.amazon.in/Tommy-Hilfiger-Elegant-Polyester-Backpack/dp/B0BJ6SCMNH/ref=sr_1_250?keywords=bags&qid=1692711226&sr=8-250
